Number of declaration,Gender,Year,First name
6.0,F,2008,Emna
10.0,M,2008,Jordan
316.0,M,2008,Gabriel
6.0,M,2008,Kenzy
12.0,M,2008,Gaëtan
5.0,F,2008,Kimberly
5.0,M,2008,Grégory
6.0,F,2008,Lea
6.0,M,2008,Hedi
136.0,F,2008,Lina
5.0,F,2008,Imène
11.0,F,2008,Liora
175.0,F,2008,Jeanne
253.0,M,2008,Louis
8.0,M,2008,Jérémie
5.0,F,2008,Lynda
6.0,F,2008,Jessy
7.0,F,2008,Lynn
9.0,M,2008,John
7.0,M,2008,Mahé
51.0,F,2008,Justine
11.0,F,2008,Malak
8.0,F,2008,Kiara
20.0,F,2008,Marguerite
5.0,F,2008,Lauryn
24.0,F,2008,Marine
9.0,M,2008,Loïs
13.0,M,2008,Marwan
47.0,F,2008,Marion
6.0,M,2008,Mateja
5.0,F,2008,Marjane
5.0,M,2008,Mathurin
10.0,M,2008,Marvin
7.0,M,2008,Matis
20.0,F,2008,Maryam
5.0,F,2008,Mélyna
44.0,M,2008,Mathias
9.0,M,2008,Nahil
9.0,F,2008,Mayssa
13.0,M,2008,Naïm
32.0,M,2008,Milan
7.0,M,2008,Nikita
9.0,F,2008,Nada
42.0,M,2008,Noa
6.0,F,2008,Naya
14.0,M,2008,Ousmane
7.0,F,2008,Nelly
14.0,F,2008,Philomène
9.0,F,2008,Norah
8.0,M,2008,Rémy
87.0,M,2008,Romain
6.0,M,2008,Rodrigue
7.0,M,2008,Saïd
17.0,F,2008,Rosalie
49.0,F,2008,Sophie
25.0,M,2008,Ryan
9.0,M,2008,Steven
5.0,F,2008,Samia
18.0,F,2008,Tara
9.0,F,2008,Satine
8.0,F,2008,Tasnim
6.0,M,2008,Shaï
7.0,M,2008,Thibaud
103.0,M,2008,Simon
40.0,M,2008,Titouan
7.0,F,2008,Soline
87.0,M,2008,Tom
5.0,M,2008,Tao
5.0,F,2008,Tsipora
5.0,F,2008,Téa
11.0,F,2008,Valentina
5.0,M,2008,Tomas
10.0,M,2008,Yani
5.0,M,2008,Ugo
79.0,F,2008,Yasmine
5.0,F,2008,Virginie
10.0,M,2008,Yvan
5.0,F,2008,Yara
16.0,M,2008,Zacharie
11.0,M,2008,Yoann
24.0,M,2008,Zakaria
6.0,M,2008,Yohann
5.0,M,2009,Abraham
7.0,M,2008,Zakarya
9.0,F,2009,Adeline
6.0,F,2009,Ada
7.0,M,2009,Aleksandar
11.0,M,2009,Adem
34.0,F,2009,Alexandra
7.0,F,2009,Angie
5.0,M,2009,Amara
131.0,F,2009,Anna
17.0,M,2009,Anas
8.0,F,2009,Annaëlle
6.0,F,2009,Ania
66.0,F,2009,Apolline
14.0,F,2009,Ariane
20.0,F,2009,Astrid
5.0,M,2009,Aris
29.0,F,2009,Aurore
47.0,M,2009,Aurélien
5.0,F,2009,Auxane
5.0,M,2009,Ayman
14.0,F,2009,Cassandre
18.0,M,2009,Balthazar
137.0,F,2009,Charlotte
5.0,F,2009,Basma
6.0,F,2009,Cindy
14.0,F,2009,Camélia
121.0,F,2009,Clémence
16.0,F,2009,Carla
8.0,M,2009,Dany
9.0,M,2009,Demba
5.0,M,2009,Diogo
7.0,F,2009,Elyssa
14.0,F,2009,Dounia
9.0,F,2009,Emeline
31.0,M,2009,Edgar
6.0,M,2009,Eugène
6.0,F,2009,Eliana
50.0,M,2009,Evan
14.0,F,2009,Elina
6.0,F,2009,Flavie
13.0,M,2009,Elyas
6.0,M,2009,Flavio
5.0,M,2009,Frédéric
14.0,M,2009,Ilyas
25.0,F,2009,Giulia
14.0,M,2009,Johan
5.0,F,2009,Heidi
13.0,F,2009,Kelly
6.0,M,2009,Hugues
7.0,F,2009,Kiara
5.0,F,2009,Ibtissam
27.0,F,2009,Lena
5.0,F,2009,Jessie
5.0,M,2009,Léo-Paul
25.0,F,2009,Judith
256.0,M,2009,Louis
5.0,M,2009,Khaled
30.0,F,2009,Maëlle
9.0,F,2009,Lahna
18.0,F,2009,Maria
22.0,M,2009,Léandre
9.0,F,2009,Maylis
59.0,F,2009,Léna
9.0,F,2009,Melina
8.0,F,2009,Leonor
7.0,M,2009,Moustapha
6.0,F,2009,Liana
5.0,M,2009,Nahil
96.0,F,2009,Lisa
9.0,F,2009,Nayla
10.0,F,2009,Ludmila
8.0,F,2009,Nélia
7.0,F,2009,Maelle
5.0,F,2009,Noélie
11.0,F,2009,Malak
15.0,F,2009,Rym
20.0,F,2009,Marguerite
16.0,F,2009,Sana
121.0,F,2009,Marie
27.0,M,2009,Sasha
5.0,F,2009,Martha
5.0,F,2009,Tali
7.0,M,2009,Marwen
6.0,M,2009,Tidiane
5.0,F,2009,May
24.0,M,2009,Timothé
10.0,F,2009,Mayssa
28.0,M,2009,Yann
20.0,F,2009,Mélina
10.0,M,2009,Yassin
15.0,M,2009,Mickaël
48.0,M,2009,Yassine
10.0,M,2009,Mouhamed
154.0,F,2009,Zoé
71.0,M,2009,Nicolas
5.0,F,2010,Abigail
19.0,M,2009,Oumar
5.0,M,2010,Aksil
11.0,M,2009,Pacôme
22.0,M,2010,Alban
10.0,M,2009,Riyad
5.0,M,2010,Alpha
38.0,F,2009,Romy
5.0,F,2010,Amaya
28.0,M,2009,Sami
61.0,F,2010,Ambre
11.0,F,2009,Sandra
6.0,F,2010,Ambrine
7.0,M,2009,Stéphane
9.0,F,2010,Amy
5.0,F,2009,Suzie
19.0,M,2010,Anas
7.0,F,2009,Talia
13.0,M,2010,Andy
5.0,F,2009,Talya
9.0,F,2010,Ania
21.0,F,2009,Tessa
6.0,M,2010,Anselme
35.0,M,2009,Titouan
78.0,F,2010,Apolline
5.0,M,2009,Warren
5.0,M,2010,Aurel
11.0,M,2009,Wesley
20.0,F,2010,Bianca
14.0,F,2009,Yaël
5.0,F,2010,Billie
10.0,F,2009,Yousra
6.0,F,2010,Binta
5.0,M,2009,Zéphyr
6.0,M,2010,Boubou
67.0,F,2010,Agathe
5.0,F,2010,Camilia
7.0,M,2010,Alassane
120.0,F,2010,Clara
9.0,M,2010,Colin
77.0,M,2010,Côme
7.0,F,2010,Divine
5.0,F,2010,Djena
6.0,F,2010,Élisa
8.0,F,2010,Élise
29.0,F,2010,Ella
13.0,M,2010,Elouan
5.0,M,2010,Emil
7.0,F,2010,Enola
12.0,F,2010,Eya
26.0,F,2010,Flora
6.0,F,2010,Haby
5.0,F,2010,Heidi
142.0,F,2010,Jade
18.0,M,2010,James
7.0,M,2010,Jarod
5.0,M,2010,Jayden
6.0,M,2010,Jérôme
7.0,M,2010,John
8.0,M,2010,Josué
8.0,M,2010,Kamil
6.0,M,2010,Kassim
5.0,F,2010,Khadidja
69.0,F,2010,Léna
12.0,M,2010,Leo
8.0,F,2010,Linda
10.0,F,2010,Lucia
14.0,M,2010,Morgan
7.0,F,2010,Nelly
8.0,F,2010,Noélie
9.0,M,2010,Nour
5.0,M,2010,Oussama
23.0,M,2010,Owen
8.0,M,2010,Paolo
9.0,F,2010,Rahma
9.0,M,2010,Riyad
19.0,F,2010,Rosalie
164.0,M,2010,Sacha
8.0,F,2010,Sacha
6.0,M,2010,Samir
143.0,M,2010,Samuel
7.0,F,2010,Sephora
12.0,F,2010,Sidonie
5.0,F,2010,Sira
66.0,F,2010,Sofia
50.0,F,2010,Stella
6.0,M,2010,Taha
5.0,F,2010,Tanina
43.0,M,2010,Théodore
8.0,M,2010,Théotime
5.0,M,2010,Ugo
53.0,M,2010,Yassine
18.0,M,2010,Yohan
12.0,F,2010,Yousra
6.0,F,2010,Zoë
8.0,M,2011,Abraham
28.0,M,2011,Adem
9.0,M,2011,Adrian
5.0,M,2011,Aiden
5.0,F,2011,Aimée
29.0,M,2011,Alex
203.0,F,2011,Alice
6.0,F,2011,Alissa
6.0,F,2011,Alizée
9.0,M,2011,Aloïs
119.0,F,2011,Anaïs
7.0,F,2011,Andrea
7.0,F,2011,Angela
23.0,F,2011,Angèle
5.0,F,2011,Antonia
74.0,F,2011,Apolline
122.0,M,2011,Augustin
19.0,M,2011,Aurèle
21.0,F,2011,Axelle
17.0,M,2011,Aymeric
5.0,F,2011,Bella
6.0,M,2011,Brieuc
7.0,M,2011,Chahine
9.0,M,2011,Christopher
51.0,F,2011,Constance
6.0,F,2011,Eliana
32.0,F,2011,Ella
6.0,F,2011,Élodie
10.0,F,2011,Emilia
14.0,M,2011,Ernest
18.0,M,2011,Etienne
46.0,F,2011,Faustine
13.0,M,2011,Georges
32.0,M,2011,Guillaume
16.0,M,2011,James
9.0,F,2011,Khadidja
6.0,M,2011,Loris
242.0,M,2011,Louis
16.0,F,2011,Louison
22.0,F,2011,Lucile
6.0,M,2011,Maceo
20.0,F,2011,Maïa
28.0,M,2011,Marin
24.0,F,2011,Marine
42.0,M,2011,Mathias
7.0,F,2011,Melody
13.0,M,2011,Melvil
5.0,F,2011,Natacha
6.0,M,2011,Nelson
9.0,F,2011,Nourane
12.0,M,2011,Oren
8.0,F,2011,Paola
6.0,M,2011,Philémon
300.0,M,2011,Raphaël
5.0,F,2011,Shaïma
5.0,F,2011,Shannon
18.0,F,2011,Solène
5.0,M,2011,Tancrède
8.0,F,2011,Tasnim
8.0,F,2011,Tiffany
37.0,M,2011,Vadim
13.0,M,2004,Adem
6.0,M,2004,Adil
22.0,F,2004,Aïcha
13.0,M,2004,André
9.0,F,2004,Anne
27.0,F,2004,Ariane
6.0,M,2004,Aris
19.0,F,2004,Blandine
20.0,M,2004,Bryan
243.0,F,2004,Camille
34.0,M,2004,Daniel
7.0,M,2004,Eddy
19.0,F,2004,Eléa
22.0,M,2004,Eloi
9.0,F,2004,Émilie
9.0,M,2004,Emilien
180.0,M,2004,Enzo
5.0,M,2004,Francesco
11.0,M,2004,Gaston
9.0,F,2004,Guillemette
7.0,F,2004,Hélèna
6.0,M,2004,Ian
8.0,F,2019,Caroline
8.0,F,2019,Hanaé
8.0,F,2019,Meriem
7.0,F,2019,Neyla
7.0,F,2019,Nicole
7.0,F,2019,Rania
7.0,F,2019,Tenzin
6.0,M,2019,Ayman
6.0,M,2019,Eddy
6.0,M,2019,Enguerrand
6.0,M,2019,Marwan
6.0,M,2019,Seydina
6.0,M,2019,Shady
6.0,F,2019,Cassandra
6.0,F,2019,Teresa
5.0,M,2019,Louison
5.0,M,2019,Robinson
5.0,F,2019,Bertille
5.0,F,2019,Odélia
142.0,M,2020,Alexandre
103.0,F,2020,Alix
103.0,F,2020,Juliette
89.0,F,2020,Mia
87.0,M,2020,Naël
67.0,M,2020,Abel
63.0,F,2020,Céleste
60.0,F,2020,Mariam
57.0,M,2020,Clément
52.0,M,2020,Théodore
50.0,M,2020,Lucien
44.0,M,2020,Ahmed
37.0,M,2020,Nino
37.0,M,2020,Pablo
37.0,M,2020,Roméo
36.0,M,2020,Jad
36.0,F,2020,Thaïs
33.0,F,2020,Esther
31.0,M,2020,Idriss
31.0,M,2020,Jonas
30.0,F,2020,Emy
22.0,M,2020,Lazare
22.0,F,2020,Chiara
21.0,M,2020,Mathias
21.0,F,2020,Yaël
20.0,F,2020,Valentina
19.0,M,2020,Olivier
16.0,F,2020,Paula
15.0,M,2020,Abdoul
15.0,M,2020,Boubacar
15.0,M,2020,Malik
15.0,F,2020,Émilie
14.0,M,2020,Mady
13.0,F,2020,Bella
13.0,F,2020,Serena
12.0,M,2020,Aloïs
12.0,M,2020,André
12.0,M,2020,Quentin
11.0,M,2020,Nahel
11.0,M,2020,Titouan
10.0,M,2020,Jason
10.0,F,2020,Amalia
10.0,F,2020,Farah
10.0,F,2020,Leya
10.0,F,2020,Lucile
9.0,M,2020,Eli
9.0,F,2020,Abby
9.0,F,2020,Asma
9.0,F,2020,Gaia
8.0,M,2020,Amos
8.0,M,2020,Farès
8.0,M,2020,Tidiane
8.0,F,2020,Alexia
8.0,F,2020,Romie
7.0,M,2020,Jed
7.0,M,2020,Mylan
7.0,M,2020,Sébastien
7.0,F,2020,Yaëlle
6.0,M,2020,Raoul
6.0,F,2020,Astrée
17.0,M,2004,Souleymane
9.0,M,2004,Tancrède
127.0,M,2004,Théo
5.0,M,2004,Tommy
76.0,F,2004,Victoria
6.0,M,2004,Virgil
17.0,M,2004,Walid
10.0,F,2004,Yousra
5.0,M,2005,Aboubacar
15.0,M,2005,Adel
5.0,F,2005,Adélie
93.0,F,2005,Agathe
23.0,M,2005,Alban
5.0,M,2005,Alfred
11.0,M,2005,Alix
9.0,F,2005,Alya
9.0,F,2005,Amélia
10.0,F,2005,Andrea
11.0,M,2005,Andréa
23.0,F,2005,Aurore
5.0,M,2005,Avi
28.0,F,2005,Awa
5.0,F,2005,Barbara
25.0,M,2005,Bilal
9.0,M,2005,Boubacar
8.0,M,2005,Brice
38.0,F,2005,Clémentine
35.0,M,2005,Diego
9.0,F,2005,Dora
6.0,F,2005,Doriane
9.0,M,2005,Elyas
11.0,F,2005,Émilie
7.0,M,2005,Fabio
50.0,F,2005,Fatoumata
13.0,F,2005,Gabriela
5.0,M,2005,Gary
6.0,M,2005,Giulio
25.0,F,2005,Hawa
5.0,M,2005,Igor
16.0,F,2005,Isaure
9.0,M,2005,Ismaïl
8.0,M,2005,Jack
10.0,M,2005,Joël
20.0,F,2005,Laetitia
9.0,M,2005,Lamine
92.0,F,2005,Lina
5.0,F,2005,Loïs
206.0,M,2005,Louis
25.0,M,2005,Luc
20.0,F,2005,Lydia
51.0,M,2005,Maël
9.0,F,2005,Manuela
45.0,F,2005,Mariam
25.0,F,2005,Maud
7.0,M,2005,Melchior
13.0,M,2005,Naël
7.0,F,2005,Nawal
7.0,M,2005,Neil
20.0,F,2005,Nora
32.0,M,2005,Olivier
16.0,M,2005,Ousmane
5.0,M,2005,Peter
12.0,M,2005,Rémy
8.0,M,2005,Rudy
6.0,F,2005,Sandrine
32.0,F,2005,Sixtine
7.0,M,2005,Stéphane
13.0,M,2005,Sylvain
106.0,M,2005,Théo
11.0,M,2005,Tim
7.0,M,2005,Yoann
5.0,M,2005,Zinedine
6.0,M,2006,Abdoul
97.0,F,2006,Adèle
6.0,M,2006,Amar
24.0,M,2006,Ambroise
8.0,M,2006,Amin
6.0,F,2020,Nabintou
6.0,F,2020,Sonia
6.0,F,2020,Tasnime
5.0,M,2020,Arlo
5.0,M,2020,Reda
5.0,M,2020,Skander
5.0,M,2020,Theo
5.0,M,2020,Yunus
5.0,F,2020,Layane
5.0,F,2020,Zahara
131.0,F,2021,Gabrielle
82.0,F,2021,Margaux
57.0,M,2021,Jean
47.0,F,2021,Hanna
43.0,M,2021,Elias
42.0,F,2021,Maryam
42.0,F,2021,Nora
31.0,F,2021,Alicia
29.0,F,2021,Aliénor
29.0,M,2021,Jonas
27.0,F,2021,Jasmine
27.0,F,2021,Lise
27.0,F,2021,Paloma
27.0,M,2021,Youssouf
26.0,F,2021,Mina
23.0,M,2021,Ibrahima
23.0,M,2021,Isaïah
23.0,M,2021,Kassim
21.0,F,2021,Laura
21.0,F,2021,Maëlys
21.0,F,2021,Oumou
19.0,M,2021,Matthieu
16.0,M,2021,Esteban
15.0,M,2021,Iyed
14.0,F,2021,Manel
14.0,F,2021,Safiya
14.0,M,2021,Ange
13.0,M,2021,Edmond
13.0,M,2021,Sam
12.0,F,2021,Estelle
12.0,F,2021,Naëlle
11.0,M,2021,Ewen
11.0,M,2021,Samba
10.0,F,2021,Rebecca
10.0,M,2021,Dan
9.0,M,2021,Aubin
8.0,F,2021,Elyana
8.0,F,2021,Isis
8.0,M,2021,Mahdi
8.0,M,2021,Mouhamad
7.0,F,2021,Anne
7.0,F,2021,Léane
7.0,F,2021,Lilas
7.0,F,2021,Matilda
7.0,F,2021,Perla
7.0,M,2021,Antonio
7.0,M,2021,Etienne
7.0,M,2021,Ezechiel
7.0,M,2021,Lysandre
6.0,F,2021,Jill
6.0,F,2021,Tenzin
6.0,M,2021,Abdallah
6.0,M,2021,Orphée
6.0,M,2021,Yani
5.0,F,2021,Aglaé
5.0,F,2021,Élisa
5.0,F,2021,Freya
5.0,F,2021,Tali
5.0,M,2021,Arlo
5.0,M,2021,Nikita
23.0,M,2004,Issa
19.0,F,2004,Jasmine
155.0,F,2004,Jeanne
19.0,M,2004,Jonas
7.0,F,2004,Kadidia
9.0,F,2004,Lia
6.0,F,2004,Louane
7.0,F,2004,Lucia
43.0,M,2004,Maël
9.0,M,2004,Makan
38.0,M,2004,Mathéo
85.0,M,2004,Mathieu
21.0,M,2004,Matthias
8.0,F,2004,Maude
14.0,M,2004,Melvin
151.0,M,2004,Mohamed
5.0,F,2004,Morganne
5.0,F,2004,Mya
12.0,F,2004,Nada
6.0,F,2004,Naya
78.0,F,2004,Noémie
26.0,F,2004,Philippine
5.0,M,2004,Rubens
14.0,M,2004,Abel
60.0,F,2004,Alexandra
8.0,M,2004,Alix
48.0,F,2004,Anouk
41.0,M,2004,Anthony
248.0,M,2004,Antoine
5.0,M,2004,Artus
6.0,M,2004,Boubou
25.0,F,2004,Céleste
41.0,F,2004,Céline
7.0,F,2004,Chirine
139.0,M,2004,Clément
20.0,F,2004,Clotilde
44.0,M,2004,Corentin
7.0,M,2004,Corto
9.0,M,2004,Daouda
6.0,F,2004,Éloïse
6.0,F,2004,Elya
9.0,F,2004,Erin
12.0,M,2004,Eyal
18.0,M,2004,Florent
5.0,M,2004,Gilles
16.0,F,2004,Hanna
34.0,F,2004,Hélène
35.0,M,2004,Hippolyte
210.0,M,2004,Hugo
15.0,F,2004,Sandra
24.0,M,2004,Sébastien
7.0,M,2004,Seydou
50.0,M,2004,Stanislas
9.0,F,2004,Stéphanie
5.0,M,2004,Sylvain
18.0,M,2004,Ugo
6.0,F,2004,Wendy
44.0,M,2004,Yacine
7.0,M,2004,Yaron
15.0,M,2005,Ambroise
16.0,M,2005,Ange
6.0,F,2005,Armance
12.0,F,2005,Assa
23.0,F,2005,Astrid
15.0,M,2005,Aurèle
37.0,F,2005,Blanche
8.0,M,2005,Célestin
5.0,F,2005,Danaé
20.0,M,2005,Djibril
6.0,M,2005,Eddy
34.0,M,2005,Elie
5.0,F,2005,Emmanuella
13.0,M,2005,Eytan
12.0,F,2005,Fatima
13.0,F,2005,Giulia
7.0,F,2005,Goundo
9.0,M,2005,Hamed
6.0,M,2005,Hédi
20.0,F,2005,Hortense
6.0,F,2005,Houda
6.0,M,2005,Hubert
19.0,F,2005,Isabelle
7.0,F,2005,Isra
39.0,M,2005,Jérémy
13.0,M,2005,John
66.0,F,2005,Julia
11.0,M,2005,Julian
197.0,F,2005,Léa
29.0,F,2005,Léane
49.0,F,2005,Lila
7.0,F,2005,Liv
12.0,F,2005,Lou-Anne
9.0,M,2005,Louka
6.0,M,2005,Lyes
5.0,M,2005,Mady
61.0,F,2005,Maëlle
13.0,M,2005,Marco
18.0,F,2005,Marina
59.0,F,2005,Marine
6.0,F,2005,Morgan
6.0,M,2005,Mouhamed
5.0,F,2005,Naëlle
11.0,F,2005,Nawel
14.0,M,2005,Niels
7.0,F,2005,Noha
11.0,F,2005,Olympe
24.0,F,2005,Rachel
270.0,M,2005,Raphaël
42.0,M,2005,Ryan
6.0,F,2005,Salimata
5.0,M,2005,Sékou
16.0,F,2005,Sidonie
10.0,F,2005,Sira
29.0,F,2005,Suzanne
17.0,F,2005,Théa
69.0,M,2005,Tristan
93.0,F,2005,Yasmine
8.0,M,2005,Zakarya
6.0,F,2006,Aimée
11.0,F,2006,Aïssata
46.0,F,2006,Alexandra
29.0,F,2006,Amélie
59.0,M,2006,Amine
11.0,M,2004,Kilian
7.0,F,2004,Lauriane
8.0,F,2004,Léonore
11.0,F,2004,Maëva
12.0,M,2004,Marco
5.0,F,2004,Mariana
118.0,M,2004,Martin
12.0,M,2004,Matis
5.0,F,2004,May
5.0,F,2004,Mayane
7.0,F,2004,Nadia
9.0,M,2004,Naïm
9.0,M,2004,Nelson
32.0,M,2004,Nils
80.0,F,2004,Océane
6.0,F,2004,Odélia
7.0,M,2004,Pierre-Antoine
125.0,M,2004,Quentin
10.0,M,2004,Raphael
140.0,M,2004,Rayan
13.0,M,2004,Rémy
5.0,F,2004,Rivka
5.0,M,2011,Zacharia
12.0,M,2011,Zachary
8.0,F,2012,Abigaël
41.0,M,2012,Amir
10.0,M,2012,Anselme
182.0,M,2012,Antoine
22.0,M,2012,Auguste
57.0,F,2012,Aya
5.0,F,2012,Blandine
8.0,M,2012,Calixte
32.0,F,2012,Célia
10.0,M,2012,Cheick
54.0,M,2012,Côme
6.0,F,2012,Danaé
7.0,F,2012,Elly
6.0,M,2012,Étienne
12.0,M,2012,Fares
15.0,F,2012,Flore
99.0,F,2012,Gabrielle
5.0,F,2012,Inés
13.0,M,2012,Jayden
5.0,M,2012,Juan
5.0,F,2012,Junon
39.0,F,2012,Justine
6.0,F,2012,Kate
5.0,F,2012,Katell
13.0,F,2012,Léonore
142.0,F,2012,Lina
5.0,M,2012,Lyes
22.0,F,2012,Maëlle
37.0,F,2012,Maïa
9.0,F,2012,Mélanie
9.0,F,2012,Meriem
7.0,M,2012,Mohamed-Ali
9.0,M,2012,Moïse
14.0,M,2012,Nahel
9.0,M,2012,Naïl
5.0,F,2012,Niouma
69.0,M,2012,Noé
8.0,F,2012,Ornella
15.0,M,2012,Philippe
9.0,F,2012,Rahma
25.0,M,2012,Rémi
66.0,M,2012,Robin
37.0,F,2012,Sasha
6.0,F,2012,Taïna
27.0,F,2012,Thaïs
33.0,M,2012,Vadim
62.0,M,2012,William
6.0,F,2013,Adélie
7.0,M,2013,Albin
43.0,F,2013,Alma
11.0,M,2013,Aloïs
41.0,M,2013,Amaury
24.0,F,2013,Ana
5.0,M,2013,Andréas
7.0,M,2013,Aydan
6.0,F,2013,Béatrice
6.0,M,2013,Boubacar
5.0,M,2013,Camilo
14.0,M,2013,Charly
6.0,F,2013,Chayma
67.0,M,2013,David
6.0,F,2013,Delia
6.0,F,2013,Eleanor
8.0,F,2013,Elif
14.0,M,2013,Elyes
8.0,F,2013,Emilia
17.0,F,2013,Émilie
6.0,M,2013,Germain
17.0,F,2013,Hana
5.0,F,2013,Hatouma
6.0,M,2013,Ishak
8.0,M,2013,Jassim
8.0,M,2013,Jérémie
5.0,F,2013,Jill
12.0,M,2013,Joakim
6.0,M,2013,Jonah
88.0,M,2013,Léon
9.0,F,2013,Lilas
6.0,M,2013,Loris
24.0,F,2013,Louna
5.0,M,2013,Luke
26.0,F,2013,Manel
14.0,F,2013,Marguerite
62.0,M,2013,Marius
7.0,F,2013,Mélodie
210.0,M,2013,Mohamed
6.0,F,2013,Naïa
12.0,M,2013,Naïl
10.0,M,2013,Nathaniel
7.0,F,2013,Nayla
26.0,M,2013,Noa
7.0,M,2013,Oren
6.0,M,2013,Orso
5.0,F,2013,Ranya
23.0,M,2013,Rayane
6.0,F,2013,Rivka
55.0,F,2013,Romy
6.0,F,2013,Sacha
27.0,F,2013,Salma
8.0,F,2013,Samira
17.0,F,2013,Sixtine
19.0,M,2013,Sofiane
41.0,F,2013,Stella
18.0,M,2013,Timothé
5.0,M,2013,Tommy
12.0,M,2013,Tony
15.0,M,2013,Virgile
7.0,F,2013,Viviane
17.0,M,2013,Yann
5.0,M,2013,Yazid
6.0,M,2013,Yohann
5.0,F,2013,Yumi
8.0,M,2013,Yvan
7.0,F,2013,Zeynab
27.0,M,2014,Abdoulaye
6.0,F,2014,Abigaël
5.0,F,2014,Aby
13.0,F,2014,Agnès
10.0,M,2014,Albert
211.0,F,2014,Alice
6.0,F,2014,Alizée
17.0,F,2014,Amy
25.0,F,2014,Ana
31.0,M,2014,Andrea
5.0,M,2014,Arslane
7.0,M,2014,Badis
6.0,M,2014,Baudouin
10.0,F,2014,Camila
6.0,M,2014,Christopher
103.0,F,2014,Clara
11.0,M,2014,Darius
6.0,F,2014,Djeneba
5.0,M,2014,Élias
9.0,M,2014,Eliel
5.0,F,2014,Éline
19.0,F,2014,Elya
8.0,M,2014,Eugène
6.0,M,2014,Eyal
5.0,M,2014,Fabien
11.0,F,2014,Fatim
17.0,M,2014,Ferdinand
11.0,M,2014,Gauthier
39.0,F,2014,Giulia
8.0,F,2014,Hajar
12.0,F,2014,Halima
36.0,M,2014,Henri
8.0,F,2014,Hermance
6.0,M,2014,Jayan
11.0,F,2014,Jennah
6.0,M,2014,Joris
16.0,F,2014,June
5.0,M,2014,Kenzi
10.0,M,2014,Lazare
5.0,M,2014,Liham
7.0,F,2014,Lilas
6.0,M,2014,Lilian
5.0,M,2014,Lirone
301.0,M,2014,Louis
5.0,F,2014,Lyne
8.0,F,2014,Manelle
6.0,F,2014,Martha
10.0,F,2014,Matilda
8.0,M,2014,Maxim
6.0,F,2014,Méline
6.0,M,2014,Melvil
19.0,M,2014,Mohammed
14.0,F,2014,Mona
11.0,M,2014,Nahel
7.0,F,2014,Natalia
67.0,F,2014,Nour
43.0,F,2014,Roxane
7.0,M,2014,Saad
5.0,F,2014,Safia
8.0,M,2014,Santiago
8.0,M,2014,Sébastien
98.0,F,2014,Sofia
28.0,M,2014,Sofiane
5.0,M,2014,Souleyman
7.0,F,2014,Tania
12.0,F,2014,Théa
7.0,F,2014,Tiana
6.0,M,2014,Ugo
57.0,M,2014,Ulysse
9.0,F,2014,Vanessa
28.0,M,2014,Wassim
21.0,M,2014,Youcef
24.0,M,2014,Youssouf
45.0,F,2015,Aïcha
62.0,F,2015,Ambre
12.0,F,2015,Amelia
11.0,F,2015,Amélia
22.0,F,2015,Amina
27.0,F,2015,Anaëlle
18.0,M,2015,André
12.0,M,2015,Ariel
5.0,F,2015,Assa
7.0,F,2015,Aude
5.0,M,2015,Aviel
28.0,M,2015,Ayden
11.0,M,2015,Ayman
15.0,M,2015,Aymen
18.0,M,2015,Balthazar
55.0,F,2015,Capucine
5.0,F,2015,Chaima
29.0,F,2015,Charlie
7.0,F,2015,Christina
7.0,F,2015,Dahlia
9.0,F,2015,Dana
10.0,F,2015,Dania
18.0,M,2015,Dylan
6.0,F,2015,Eléna
5.0,F,2015,Eliza
14.0,F,2015,Elya
27.0,M,2015,Elyas
5.0,F,2015,Emeline
26.0,M,2015,Ernest
9.0,F,2015,Ève
6.0,M,2015,Eythan
5.0,M,2015,Foucauld
59.0,M,2015,Hector
6.0,F,2015,Hermine
6.0,F,2015,Hidaya
34.0,F,2015,Hortense
37.0,M,2015,Imran
13.0,F,2015,Izia
5.0,M,2015,Jean-Baptiste
15.0,F,2015,Joy
7.0,F,2015,Juliana
6.0,M,2015,Kahil
7.0,M,2015,Kassim
5.0,F,2015,Katia
8.0,M,2015,Levi
6.0,F,2015,Lucille
5.0,M,2015,Lukas
8.0,F,2015,Lydia
7.0,F,2015,Meryem
8.0,F,2015,Milena
40.0,M,2015,Moussa
14.0,F,2015,Océane
6.0,F,2015,Oona
7.0,F,2015,Ora
6.0,F,2015,Perla
13.0,M,2015,Philippe
25.0,F,2015,Philippine
10.0,F,2015,Prune
17.0,F,2015,Rebecca
7.0,M,2015,Siméon
100.0,M,2015,Simon
5.0,M,2015,Skander
6.0,F,2015,Sohane
5.0,F,2015,Swann
12.0,M,2015,Tao
11.0,M,2015,Waël
95.0,M,2015,Yanis
5.0,F,2015,Yasmina
8.0,M,2015,Yoan
25.0,M,2015,Youssouf
6.0,F,2015,Yuna
9.0,F,2015,Zahra
12.0,M,2016,Albert
15.0,M,2016,Alex
5.0,M,2016,Amara
9.0,F,2016,Amélia
5.0,M,2016,Andrew
140.0,F,2016,Anna
15.0,M,2016,Anthony
30.0,M,2016,Antonin
5.0,F,2016,Armance
5.0,M,2016,Armel
146.0,M,2016,Augustin
26.0,M,2016,Ayden
22.0,M,2016,Aymen
5.0,F,2016,Béatrice
13.0,M,2016,Boubacar
7.0,F,2016,Cécilia
6.0,F,2016,Christine
25.0,F,2016,Clémentine
74.0,M,2016,Côme
66.0,F,2016,Constance
